client_name,report_uuid,registrant_name,filing_year,amount,bill_id,bill_chamber,bill_type,bill_number,congress_number,introduced_date
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1201-116,Senate,s,1201,116,2019-04-11
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1201-116,Senate,s,1201,116,2019-04-11
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s1201-116,Senate,s,1201,116,2019-04-11
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1201-116,Senate,s,1201,116,2019-04-11
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1201-116,Senate,s,1201,116,2019-04-11
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1201-116,Senate,s,1201,116,2019-04-11
EXXON MOBIL CORPORATION,54b4c63f-3313-433e-b046-7615ebb240be,EXXON MOBIL CORP,2019,2710000.00,s300-116,Senate,s,300,116,2019-01-31
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s300-116,Senate,s,300,116,2019-01-31
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s300-116,Senate,s,300,116,2019-01-31
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s300-116,Senate,s,300,116,2019-01-31
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,s300-116,Senate,s,300,116,2019-01-31
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s300-116,Senate,s,300,116,2019-01-31
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,s300-116,Senate,s,300,116,2019-01-31
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2447-116,Senate,s,2447,116,2019-09-09
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s2447-116,Senate,s,2447,116,2019-09-09
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s4317-116,Senate,s,4317,116,2020-07-27
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s4317-116,Senate,s,4317,116,2020-07-27
SHELL OIL COMPANY,4cce61fe-033a-4466-8e75-3284100d846b,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1950000.00,hr1848-117,House of Representatives,hr,1848,117,2021-03-11
SHELL OIL COMPANY,4cce61fe-033a-4466-8e75-3284100d846b,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1950000.00,hr1848-117,House of Representatives,hr,1848,117,2021-03-11
SHELL OIL COMPANY,4de71549-01bf-4169-b2ed-2aa238682744,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1530000.00,hr1848-117,House of Representatives,hr,1848,117,2021-03-11
SHELL OIL COMPANY,59e7ff9c-e48d-406c-9309-bdcf5e3308ef,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1740000.00,hr1848-117,House of Representatives,hr,1848,117,2021-03-11
SHELL OIL COMPANY,59e7ff9c-e48d-406c-9309-bdcf5e3308ef,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1740000.00,hr1848-117,House of Representatives,hr,1848,117,2021-03-11
SHELL OIL COMPANY,a36f9f5b-659d-4cfa-9785-41bd7c7ab8f2,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1860000.00,hr1848-117,House of Representatives,hr,1848,117,2021-03-11
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,hr1992-117,House of Representatives,hr,1992,117,2021-03-17
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,hr1992-117,House of Representatives,hr,1992,117,2021-03-17
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,s622-117,Senate,s,622,117,2021-03-09
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,s1298-117,Senate,s,1298,117,2021-04-22
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,s1298-117,Senate,s,1298,117,2021-04-22
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,s1298-117,Senate,s,1298,117,2021-04-22
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,s1298-117,Senate,s,1298,117,2021-04-22
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,s1298-117,Senate,s,1298,117,2021-04-22
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,hjres59-115,House of Representatives,hjres,59,115,2017-02-01
BP AMERICA,cbf13c44-6c5b-4771-abd7-e09c94e73651,"BP AMERICA, INC",2017,1720000.00,hjres59-115,House of Representatives,hjres,59,115,2017-02-01
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,hjres59-115,House of Representatives,hjres,59,115,2017-02-01
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,hjres59-115,House of Representatives,hjres,59,115,2017-02-01
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr5895-115,House of Representatives,hr,5895,115,2018-05-21
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr5895-115,House of Representatives,hr,5895,115,2018-05-21
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr5895-115,House of Representatives,hr,5895,115,2018-05-21
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,hr5538-114,House of Representatives,hr,5538,114,2016-06-21
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,hr195-115,House of Representatives,hr,195,115,2017-01-03
PHILLIPS 66,8e5a59ce-3436-4207-9d3e-dcf302393fa5,PHILLIPS 66,2018,1740000.00,hr195-115,House of Representatives,hr,195,115,2017-01-03
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr195-115,House of Representatives,hr,195,115,2017-01-03
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr195-115,House of Representatives,hr,195,115,2017-01-03
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr195-115,House of Representatives,hr,195,115,2017-01-03
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,hr1733-115,House of Representatives,hr,1733,115,2017-03-27
BP AMERICA,16dd6ab8-796d-4847-b15a-144b8eb428ac,"BP AMERICA, INC",2017,1260000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,1f3b41c7-b7ff-4222-a4e1-98fbb25fc2b2,"BP AMERICA, INC",2017,1400000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,2d42f8c4-ee9d-46b9-b610-e0dd718fbc8d,"BP AMERICA, INC",2017,1600000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
SHELL OIL COMPANY,461fbdfd-2f58-4916-a44e-f1417a3c0f7a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1670000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
PHILLIPS 66,5e1f9b79-d813-4334-b59b-5bca41d8e0e2,PHILLIPS 66,2017,1440000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,649a48b8-f7e7-4c43-88a5-ae924f0f873f,"BP AMERICA, INC",2018,1220000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,757ea130-1f36-470e-9a1e-c2824029005f,"BP AMERICA, INC",2018,1630000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
PHILLIPS 66,8e5a59ce-3436-4207-9d3e-dcf302393fa5,PHILLIPS 66,2018,1740000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
PHILLIPS 66,8e5a59ce-3436-4207-9d3e-dcf302393fa5,PHILLIPS 66,2018,1740000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,b59f73a2-e2fe-42bc-a993-2076207a76cc,"BP AMERICA, INC",2018,1560000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
BP AMERICA,cbf13c44-6c5b-4771-abd7-e09c94e73651,"BP AMERICA, INC",2017,1720000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,hr1154-115,House of Representatives,hr,1154,115,2017-02-16
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,hr1625-115,House of Representatives,hr,1625,115,2017-03-20
PHILLIPS 66,8e5a59ce-3436-4207-9d3e-dcf302393fa5,PHILLIPS 66,2018,1740000.00,hr1625-115,House of Representatives,hr,1625,115,2017-03-20
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr1625-115,House of Representatives,hr,1625,115,2017-03-20
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,hr1625-115,House of Representatives,hr,1625,115,2017-03-20
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr1625-115,House of Representatives,hr,1625,115,2017-03-20
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr1625-115,House of Representatives,hr,1625,115,2017-03-20
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr5576-115,House of Representatives,hr,5576,115,2018-04-18
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr5576-115,House of Representatives,hr,5576,115,2018-04-18
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr5576-115,House of Representatives,hr,5576,115,2018-04-18
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
BP AMERICA,649a48b8-f7e7-4c43-88a5-ae924f0f873f,"BP AMERICA, INC",2018,1220000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
BP AMERICA,757ea130-1f36-470e-9a1e-c2824029005f,"BP AMERICA, INC",2018,1630000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
BP AMERICA,b59f73a2-e2fe-42bc-a993-2076207a76cc,"BP AMERICA, INC",2018,1560000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,hr4170-115,House of Representatives,hr,4170,115,2017-10-31
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr6088-115,House of Representatives,hr,6088,115,2018-06-13
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr6088-115,House of Representatives,hr,6088,115,2018-06-13
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr6088-115,House of Representatives,hr,6088,115,2018-06-13
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr6731-115,House of Representatives,hr,6731,115,2018-09-07
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr4318-115,House of Representatives,hr,4318,115,2017-11-09
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr4318-115,House of Representatives,hr,4318,115,2017-11-09
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
BP AMERICA,1f3b41c7-b7ff-4222-a4e1-98fbb25fc2b2,"BP AMERICA, INC",2017,1400000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
CONOCOPHILLIPS,270670b4-f7e7-4d05-bf6b-955f81f1753a,CONOCOPHILLIPS,2018,1150000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
EXXON MOBIL CORPORATION,54b4c63f-3313-433e-b046-7615ebb240be,EXXON MOBIL CORP,2019,2710000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
BP AMERICA,649a48b8-f7e7-4c43-88a5-ae924f0f873f,"BP AMERICA, INC",2018,1220000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
SHELL OIL COMPANY,b533551f-73ab-4b30-9dfe-75be4a16ca4e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1940000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
SHELL OIL COMPANY,e39b999a-2529-445d-96fb-0fe69dae42a3,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1910000.00,hr1-115,House of Representatives,hr,1,115,2017-11-02
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
BP AMERICA,649a48b8-f7e7-4c43-88a5-ae924f0f873f,"BP AMERICA, INC",2018,1220000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
BP AMERICA,757ea130-1f36-470e-9a1e-c2824029005f,"BP AMERICA, INC",2018,1630000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
BP AMERICA,b59f73a2-e2fe-42bc-a993-2076207a76cc,"BP AMERICA, INC",2018,1560000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
SHELL OIL COMPANY,e39b999a-2529-445d-96fb-0fe69dae42a3,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1910000.00,hr4239-115,House of Representatives,hr,4239,115,2017-11-03
BP AMERICA,2d42f8c4-ee9d-46b9-b610-e0dd718fbc8d,"BP AMERICA, INC",2017,1600000.00,hr3364-115,House of Representatives,hr,3364,115,2017-07-24
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,hr3364-115,House of Representatives,hr,3364,115,2017-07-24
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,hr3364-115,House of Representatives,hr,3364,115,2017-07-24
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,hr3364-115,House of Representatives,hr,3364,115,2017-07-24
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr5904-115,House of Representatives,hr,5904,115,2018-05-22
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr5904-115,House of Representatives,hr,5904,115,2018-05-22
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,hr5904-115,House of Representatives,hr,5904,115,2018-05-22
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr5904-115,House of Representatives,hr,5904,115,2018-05-22
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr5904-115,House of Representatives,hr,5904,115,2018-05-22
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,sjres11-115,Senate,sjres,11,115,2017-01-30
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,sjres11-115,Senate,sjres,11,115,2017-01-30
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s883-115,Senate,s,883,115,2017-04-06
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s883-115,Senate,s,883,115,2017-04-06
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s883-115,Senate,s,883,115,2017-04-06
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s288-115,Senate,s,288,115,2017-02-02
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s288-115,Senate,s,288,115,2017-02-02
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s288-115,Senate,s,288,115,2017-02-02
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,s288-115,Senate,s,288,115,2017-02-02
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,s2039-115,Senate,s,2039,115,2017-10-31
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,s2039-115,Senate,s,2039,115,2017-10-31
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,s2039-115,Senate,s,2039,115,2017-10-31
BP AMERICA,649a48b8-f7e7-4c43-88a5-ae924f0f873f,"BP AMERICA, INC",2018,1220000.00,s2039-115,Senate,s,2039,115,2017-10-31
BP AMERICA,757ea130-1f36-470e-9a1e-c2824029005f,"BP AMERICA, INC",2018,1630000.00,s2039-115,Senate,s,2039,115,2017-10-31
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,s2039-115,Senate,s,2039,115,2017-10-31
BP AMERICA,b59f73a2-e2fe-42bc-a993-2076207a76cc,"BP AMERICA, INC",2018,1560000.00,s2039-115,Senate,s,2039,115,2017-10-31
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,s2039-115,Senate,s,2039,115,2017-10-31
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s94-115,Senate,s,94,115,2017-01-11
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s94-115,Senate,s,94,115,2017-01-11
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,s94-115,Senate,s,94,115,2017-01-11
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,s577-115,Senate,s,577,115,2017-03-08
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,s577-115,Senate,s,577,115,2017-03-08
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,s1279-115,Senate,s,1279,115,2017-05-25
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s2800-115,Senate,s,2800,115,2018-05-08
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s2800-115,Senate,s,2800,115,2018-05-08
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s2800-115,Senate,s,2800,115,2018-05-08
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s2800-115,Senate,s,2800,115,2018-05-08
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s2800-115,Senate,s,2800,115,2018-05-08
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s579-115,Senate,s,579,115,2017-03-08
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s579-115,Senate,s,579,115,2017-03-08
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s579-115,Senate,s,579,115,2017-03-08
BP AMERICA,2b9c2b5c-e866-4b89-a768-a9c600284382,"BP AMERICA, INC",2020,1340000.00,hr1-116,House of Representatives,hr,1,116,2019-01-03
BP AMERICA,3f7efd8c-80bb-46e7-9529-7aacad7bc297,"BP AMERICA, INC",2020,1040000.00,hr1-116,House of Representatives,hr,1,116,2019-01-03
BP AMERICA,40665a8c-f9c3-4f52-82ae-d14b57b23014,"BP AMERICA, INC",2019,1500000.00,hr1-116,House of Representatives,hr,1,116,2019-01-03
EXXON MOBIL CORPORATION,54b4c63f-3313-433e-b046-7615ebb240be,EXXON MOBIL CORP,2019,2710000.00,hr1-116,House of Representatives,hr,1,116,2019-01-03
BP AMERICA,84f8f0b5-00e4-451c-8830-a64a2e77625f,"BP AMERICA, INC",2020,1680000.00,hr1-116,House of Representatives,hr,1,116,2019-01-03
BP AMERICA,b51b5105-6753-4025-b22a-4643f2b94226,"BP AMERICA, INC",2019,1230000.00,hr1-116,House of Representatives,hr,1,116,2019-01-03
